active_source_references,asset_type,authority_inventory_bytes,authority_inventory_sha256,authority_witness_target_presence,current_public_source_package_presence,distribution_disposition,edition_id,existing_backend_record,extras_installed,format_classification,frozen_bytes,frozen_path,frozen_sha256,id,localized_derivative_target_presence,machine_backend_evidence_artifact_id,name,o018_pyomo_highs,platform_classification,proprietary_runtime_required_for_r017_workflow,recorded_at,redistribution_status,replacement_asset_ids,resource_id,responsible_workflow,rights_component_id,runtime,runtime_closure_disposition,runtime_closure_evidence_artifact_id,runtime_dependencies,runtime_dependency_ids,schema_name,schema_version,source_bytes,source_content_sha256,source_linkage,source_path,status,supersedes_id,target_bytes,target_content_sha256,target_hash_guard,target_path,version,visualization_runtime_closure_role,wheel_artifact_id,witness_kind
,source_notebook,1547,8157c7333bbde94f1da70d836dd942227896a2e7957077a0c0876a9b3eee9dc9,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/school_bus_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/school_bus_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.school-bus.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.assignment-school-bus""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The school-bus assignment adaptation is executable and verified.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,1547,8157c7333bbde94f1da70d836dd942227896a2e7957077a0c0876a9b3eee9dc9,,Intro-Math-Programming/baseText/optimization/optimization-examples/school_bus_pulp.ipynb,source_frozen,,,,,,,,,optimization_notebook_pulp
,localized_xlsx_workbook,6074,90043d4b467d9b306b641800f48f394333028e8fd96c5af4c0153c4f1704b849,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/absolute-value-excel.xlsx"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/absolute-value-excel.xlsx"",""authority_witness_present"":false,""localized_derivative_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/absolute-value-excel-id-ID.xlsx"",""localized_derivative_present"":true}",authority_original_pruned; localized_derivative_present_in_target_and_current_public_source_package,,true,,openxml_non_macro_xlsx,,,,asset.r017.ch04.workbook.absolute-value.id,"{""bytes"":5316,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/absolute-value-excel-id-ID.xlsx"",""present"":true,""sha256"":""7157f7371a8c01cd677274a778f642757793c7608537fb42e215019504da0314""}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.absolute-deviation""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The absolute-deviation linearization is executable and verified.""}",cross-application OOXML file; the R017 operational Excel/Excel Solver workflow is proprietary and external,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Microsoft Excel"",""Excel Solver where modeled""]","[""dependency.excel""]",interlanguage.asset,0.1.0,6074,90043d4b467d9b306b641800f48f394333028e8fd96c5af4c0153c4f1704b849,,Intro-Math-Programming/baseText/optimization/optimization-examples/absolute-value-excel.xlsx,verified,,5316,7157f7371a8c01cd677274a778f642757793c7608537fb42e215019504da0314,pass,Intro-Math-Programming/baseText/optimization/optimization-examples/absolute-value-excel-id-ID.xlsx,,,,operational_non_macro_xlsx
,localized_xlsx_workbook,5695,24e488445d85a4659544ce5947d0510cad5029af0616c60c345b5c6e05ffb81f,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/airline-maxflow-excel.xlsx"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/airline-maxflow-excel.xlsx"",""authority_witness_present"":false,""localized_derivative_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/airline-maxflow-excel-id-ID.xlsx"",""localized_derivative_present"":true}",authority_original_pruned; localized_derivative_present_in_target_and_current_public_source_package,,true,,openxml_non_macro_xlsx,,,,asset.r017.ch04.workbook.airline-maxflow.id,"{""bytes"":5021,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/airline-maxflow-excel-id-ID.xlsx"",""present"":true,""sha256"":""ab86e3214ab7a23a2953b6f14e29ec0314eb95ae8bf84d51f38d387690e0c2d4""}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_corrected_adaptation_with_explicit_witness_divergence"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.airline-max-flow""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The frozen workbook/notebooks encode d->e and objective 9; O018 separately implements the printed/corrected d->t network with objective 12 and records the divergence.""}",cross-application OOXML file; the R017 operational Excel/Excel Solver workflow is proprietary and external,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Microsoft Excel"",""Excel Solver where modeled""]","[""dependency.excel""]",interlanguage.asset,0.1.0,5695,24e488445d85a4659544ce5947d0510cad5029af0616c60c345b5c6e05ffb81f,,Intro-Math-Programming/baseText/optimization/optimization-examples/airline-maxflow-excel.xlsx,verified,,5021,ab86e3214ab7a23a2953b6f14e29ec0314eb95ae8bf84d51f38d387690e0c2d4,pass,Intro-Math-Programming/baseText/optimization/optimization-examples/airline-maxflow-excel-id-ID.xlsx,,,,operational_non_macro_xlsx
,localized_xlsx_workbook,8324,a9d7ee6d5b706028fbd908a0e43710e1dbb51d9b9c4a4466ba6c075e9a270f63,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/assignment-problem-excel.xlsx"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/assignment-problem-excel.xlsx"",""authority_witness_present"":false,""localized_derivative_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/assignment-problem-excel-id-ID.xlsx"",""localized_derivative_present"":true}",authority_original_pruned; localized_derivative_present_in_target_and_current_public_source_package,,true,,openxml_non_macro_xlsx,,,,asset.r017.ch04.workbook.assignment-problem.id,"{""bytes"":7378,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/assignment-problem-excel-id-ID.xlsx"",""present"":true,""sha256"":""e8c94638c1184ecf6bf3cc035ce03c5da43a923b57806c5863aba81f8a7b1dc0""}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.assignment-generic""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The generic assignment adaptation is executable and verified.""}",cross-application OOXML file; the R017 operational Excel/Excel Solver workflow is proprietary and external,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Microsoft Excel"",""Excel Solver where modeled""]","[""dependency.excel""]",interlanguage.asset,0.1.0,8324,a9d7ee6d5b706028fbd908a0e43710e1dbb51d9b9c4a4466ba6c075e9a270f63,,Intro-Math-Programming/baseText/optimization/optimization-examples/assignment-problem-excel.xlsx,verified,,7378,e8c94638c1184ecf6bf3cc035ce03c5da43a923b57806c5863aba81f8a7b1dc0,pass,Intro-Math-Programming/baseText/optimization/optimization-examples/assignment-problem-excel-id-ID.xlsx,,,,operational_non_macro_xlsx
,localized_xlsx_workbook,6177,d9cc018faecbd4bea27b270f250dd935c5c2fdbc1f3638d96b53869daf0b0a2b,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/machine-assignment-excel.xlsx"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/machine-assignment-excel.xlsx"",""authority_witness_present"":false,""localized_derivative_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/machine-assignment-excel-id-ID.xlsx"",""localized_derivative_present"":true}",authority_original_pruned; localized_derivative_present_in_target_and_current_public_source_package,,true,,openxml_non_macro_xlsx,,,,asset.r017.ch04.workbook.machine-assignment.id,"{""bytes"":5437,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/machine-assignment-excel-id-ID.xlsx"",""present"":true,""sha256"":""b3e04ca23a1c9733b753abf5bf52bd1250f9fb12257c95fc390088eb4a52cd87""}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.assignment-machine""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The binary assignment adaptation is executable and verified.""}",cross-application OOXML file; the R017 operational Excel/Excel Solver workflow is proprietary and external,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Microsoft Excel"",""Excel Solver where modeled""]","[""dependency.excel""]",interlanguage.asset,0.1.0,6177,d9cc018faecbd4bea27b270f250dd935c5c2fdbc1f3638d96b53869daf0b0a2b,,Intro-Math-Programming/baseText/optimization/optimization-examples/machine-assignment-excel.xlsx,verified,,5437,b3e04ca23a1c9733b753abf5bf52bd1250f9fb12257c95fc390088eb4a52cd87,pass,Intro-Math-Programming/baseText/optimization/optimization-examples/machine-assignment-excel-id-ID.xlsx,,,,operational_non_macro_xlsx
,localized_xlsx_workbook,5844,a4a9a97b023912693900c60c455494d351c549441f4d8315ac4453c24a0d93f7,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/multi-period-investment-excel.xlsx"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/multi-period-investment-excel.xlsx"",""authority_witness_present"":false,""localized_derivative_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/multi-period-investment-excel-id-ID.xlsx"",""localized_derivative_present"":true}",authority_original_pruned; localized_derivative_present_in_target_and_current_public_source_package,,true,,openxml_non_macro_xlsx,,,,asset.r017.ch04.workbook.multi-period-investment.id,"{""bytes"":5164,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/multi-period-investment-excel-id-ID.xlsx"",""present"":true,""sha256"":""4d39ea77ced22ae340105af2a0cdc4a5c50a75064262c30ea4a421195d626a32""}",artifact.backend.machine-backend-evidence,,"{""disposition"":""design_unresolved_no_complete_executable_replacement"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.investment-multi-period""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""O018 records the unresolved variable-domain, idle-cash, repeat-choice, and payout-timing questions and does not invent a solver result.""}",cross-application OOXML file; the R017 operational Excel/Excel Solver workflow is proprietary and external,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Microsoft Excel"",""Excel Solver where modeled""]","[""dependency.excel""]",interlanguage.asset,0.1.0,5844,a4a9a97b023912693900c60c455494d351c549441f4d8315ac4453c24a0d93f7,,Intro-Math-Programming/baseText/optimization/optimization-examples/multi-period-investment-excel.xlsx,verified,,5164,4d39ea77ced22ae340105af2a0cdc4a5c50a75064262c30ea4a421195d626a32,pass,Intro-Math-Programming/baseText/optimization/optimization-examples/multi-period-investment-excel-id-ID.xlsx,,,,operational_non_macro_xlsx
,localized_xlsx_workbook,8726,5a9de5019d617e1193ee165785cbd751b26305977a56deb203dc5b3f14ea805e,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/production_costs.xlsx"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/production_costs.xlsx"",""authority_witness_present"":false,""localized_derivative_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/production_costs-id-ID.xlsx"",""localized_derivative_present"":true}",authority_original_pruned; localized_derivative_present_in_target_and_current_public_source_package,,true,,openxml_non_macro_xlsx,,,,asset.r017.ch04.workbook.production-costs.id,"{""bytes"":4734,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/production_costs-id-ID.xlsx"",""present"":true,""sha256"":""8823222afd833338383f43eeec24225d4d94768ef1db6905eda71d17cfd6a0fb""}",artifact.backend.machine-backend-evidence,,"{""disposition"":""parameter_required_no_complete_executable_replacement"",""mapping_role"":""supporting_parameter_workbook"",""mapping_unit_ids"":[""unit.o018.lab.ch04.production-overtime""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The costs/demand workbook is preserved as support evidence, but the capacity omission leaves the O018 case parameter_required.""}",cross-application OOXML file; the R017 operational Excel/Excel Solver workflow is proprietary and external,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Microsoft Excel"",""Excel Solver where modeled""]","[""dependency.excel""]",interlanguage.asset,0.1.0,8726,5a9de5019d617e1193ee165785cbd751b26305977a56deb203dc5b3f14ea805e,,Intro-Math-Programming/baseText/optimization/optimization-examples/production_costs.xlsx,verified,,4734,8823222afd833338383f43eeec24225d4d94768ef1db6905eda71d17cfd6a0fb,pass,Intro-Math-Programming/baseText/optimization/optimization-examples/production_costs-id-ID.xlsx,,,,operational_non_macro_xlsx
,localized_xlsx_workbook,5898,e89c7f6d84f5b182ee4f4432c1378976c36a9cd269d8a70b04b72cedc836f957,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/production-overtime-excel.xlsx"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/production-overtime-excel.xlsx"",""authority_witness_present"":false,""localized_derivative_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/production-overtime-excel-id-ID.xlsx"",""localized_derivative_present"":true}",authority_original_pruned; localized_derivative_present_in_target_and_current_public_source_package,,true,,openxml_non_macro_xlsx,,,,asset.r017.ch04.workbook.production-overtime.id,"{""bytes"":5198,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/production-overtime-excel-id-ID.xlsx"",""present"":true,""sha256"":""9901d7a37b0cffe3c0a5ba3ec149e3738ce51b10e9d21eae2f5f36d76148774e""}",artifact.backend.machine-backend-evidence,,"{""disposition"":""parameter_required_no_complete_executable_replacement"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.production-overtime""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""O018 preserves the missing regular/overtime capacity parameters and does not fabricate an executable optimum.""}",cross-application OOXML file; the R017 operational Excel/Excel Solver workflow is proprietary and external,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Microsoft Excel"",""Excel Solver where modeled""]","[""dependency.excel""]",interlanguage.asset,0.1.0,5898,e89c7f6d84f5b182ee4f4432c1378976c36a9cd269d8a70b04b72cedc836f957,,Intro-Math-Programming/baseText/optimization/optimization-examples/production-overtime-excel.xlsx,verified,,5198,9901d7a37b0cffe3c0a5ba3ec149e3738ce51b10e9d21eae2f5f36d76148774e,pass,Intro-Math-Programming/baseText/optimization/optimization-examples/production-overtime-excel-id-ID.xlsx,,,,operational_non_macro_xlsx
,localized_xlsx_workbook,5785,fd5cdd08e941801acc5b0c16ab98620680ba83142565387ab3e8eadb06795f85,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/school-bus-excel.xlsx"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/school-bus-excel.xlsx"",""authority_witness_present"":false,""localized_derivative_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/school-bus-excel-id-ID.xlsx"",""localized_derivative_present"":true}",authority_original_pruned; localized_derivative_present_in_target_and_current_public_source_package,,true,,openxml_non_macro_xlsx,,,,asset.r017.ch04.workbook.school-bus.id,"{""bytes"":5055,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/school-bus-excel-id-ID.xlsx"",""present"":true,""sha256"":""0bf8e0b7e52214d19e2965a0f5b0a5ab7fe667f43e461f09910ff293e332adde""}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.assignment-school-bus""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The school-bus assignment adaptation is executable and verified.""}",cross-application OOXML file; the R017 operational Excel/Excel Solver workflow is proprietary and external,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Microsoft Excel"",""Excel Solver where modeled""]","[""dependency.excel""]",interlanguage.asset,0.1.0,5785,fd5cdd08e941801acc5b0c16ab98620680ba83142565387ab3e8eadb06795f85,,Intro-Math-Programming/baseText/optimization/optimization-examples/school-bus-excel.xlsx,verified,,5055,0bf8e0b7e52214d19e2965a0f5b0a5ab7fe667f43e461f09910ff293e332adde,pass,Intro-Math-Programming/baseText/optimization/optimization-examples/school-bus-excel-id-ID.xlsx,,,,operational_non_macro_xlsx
,localized_partial_backmatter,,,,,,,,,,,,,asset.r017.ch06.checkpoint-answers,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,,,,,verified,,263,7082080a6c10caacc18dbd56850877ee83276e61fbf7b990932214d54bbd1faf,pass,Intro-Math-Programming/baseText/book/backmatter/checkpoint-answers-through-ch06-id.tex,,,,
,figure,,,,,,,,,,,,,asset.r017.ch07.desmos-slacks,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,68296,fc8e31ee5d240a968eea3d008b2e7a23b00a982c80c2c963e522d190da69b0cd,,Intro-Math-Programming/baseText/Figures/desmos-graph-slacks.png,verified,,68296,fc8e31ee5d240a968eea3d008b2e7a23b00a982c80c2c963e522d190da69b0cd,pass,Intro-Math-Programming/baseText/Figures/desmos-graph-slacks.png,,,,
,third_party_figure,,,,,,,,,,,,,asset.r017.ch07.feasible-polytope,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.thirdparty.foundations,,,,,,interlanguage.asset,0.1.0,15540,22244c474c080829c93a599d4c95f0140210cdc4fb47d03b9ca63544726d02fe,,Intro-Math-Programming/baseText/external-sources/foundationsAppliedMathematicsLabs/Volume2/Simplex/figures/feasiblePolytope.pdf,verified,,15540,22244c474c080829c93a599d4c95f0140210cdc4fb47d03b9ca63544726d02fe,pass,Intro-Math-Programming/baseText/external-sources/foundationsAppliedMathematicsLabs/Volume2/Simplex/figures/feasiblePolytope.pdf,,,,
,figure,,,,,,,,,,,,,asset.r017.ch07.unbounded-desmos,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,183335,bfc2e55a59301fd79f7932fe7695f700fbbff63d9402b1b6dc0e0cab559e5161,,Intro-Math-Programming/baseText/Figures/unbounded-desmos-simplex.png,verified,,183335,bfc2e55a59301fd79f7932fe7695f700fbbff63d9402b1b6dc0e0cab559e5161,pass,Intro-Math-Programming/baseText/Figures/unbounded-desmos-simplex.png,,,,
"[""source/Intro-Math-Programming/baseText/book/part2-discrete-algorithms/ch10-graph-theory/graphtheory-dor1.tex:387"",""source/Intro-Math-Programming/baseText/book/part2-discrete-algorithms/ch10-graph-theory/graphtheory-dor1.tex:726""]",source_notebook,389723,9f704e6dd8c7f8b68ea8690195831b65175fffd90fc76b41b9fdc04e4f0b6399,"{""bytes"":null,""path"":""instructive-code/networkx example - Dijkstra's Algorithm.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/instructive-code/networkx example - Dijkstra's Algorithm.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch14.notebook.networkx-dijkstra,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""separately_authored_standard_library_graph_replacement"",""mapping_role"":""algorithmic_open_runtime_replacement"",""mapping_unit_ids"":[""unit.o018.lab.ch14.ex-14-2"",""unit.o018.lab.ch14.ex-14-4""],""pyomo_highs_applicability"":""not_applicable"",""runtime_dependency_ids"":[],""scope_note"":""O018 supplies a separately authored standard-library Python companion and shortest-path verification; its locked runtime does not include NetworkX.""}",open_source_python_networkx_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""NetworkX""]",[],interlanguage.asset,0.1.0,389723,9f704e6dd8c7f8b68ea8690195831b65175fffd90fc76b41b9fdc04e4f0b6399,active_chapter_14_intro_and_dijkstra_witness,instructive-code/networkx example - Dijkstra's Algorithm.ipynb,authority_frozen_target_pruned,,,,,,,,,instructional_notebook_networkx
[],source_notebook,428268,a878d8fe040cf4c0d00335d43a28102c280a66f66ce309f098a59254eaaddc1d,"{""bytes"":null,""path"":""instructive-code/networkx example - Kruskal's algorithm.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/instructive-code/networkx example - Kruskal's algorithm.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,false,,jupyter_notebook_json,,,,asset.r017.ch14.notebook.networkx-kruskal,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""separately_authored_standard_library_graph_replacement"",""mapping_role"":""algorithmic_open_runtime_replacement"",""mapping_unit_ids"":[""unit.o018.lab.ch14.ex-14-1""],""pyomo_highs_applicability"":""not_applicable"",""runtime_dependency_ids"":[],""scope_note"":""O018 verifies Kruskal with a separately authored standard-library implementation and exhaustive spanning-tree cross-check; its locked runtime does not include NetworkX.""}",open_source_python_networkx_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""NetworkX""]",[],interlanguage.asset,0.1.0,428268,a878d8fe040cf4c0d00335d43a28102c280a66f66ce309f098a59254eaaddc1d,instructional_source_witness_not_linked_from_active_translated_build,instructive-code/networkx example - Kruskal's algorithm.ipynb,authority_frozen_target_pruned,,,,,,,,,instructional_notebook_networkx
,build_controller,,,,,,,,,,,,,asset.r017.controller.book1,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,,,,,interlanguage.asset,0.1.0,11006,de8f506a8547ec94dfd241c14dfd40eacd53900cac49b1d305f508565c4848da,,Intro-Math-Programming/baseText/book/book1-main.tex,built,,31847,552e0b020893167c51baffce453dd574404c97c59da1631e43e055b95316a556,pass,Intro-Math-Programming/baseText/book/book1-main.tex,,,,
,localized_build_controller,,,,,,,,,,,,,asset.r017.controller.through-ch02,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,,,,,interlanguage.asset,0.1.0,,,,,built,,287,0f4d0af127eed10e2c4a23250777a385b6c7a1cd67d5d2d7647c2547db49e442,pass,Intro-Math-Programming/baseText/book/book1-through-ch02-id.tex,,,,
,localized_build_controller,,,,,,,,,,,,,asset.r017.controller.through-ch03,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,,,,,interlanguage.asset,0.1.0,,,,,built,,312,76c2b3dbcd81c8b6607d486c1e58a32e343c85b9429ba8e7bc630889ea5fcb06,pass,Intro-Math-Programming/baseText/book/book1-through-ch03-id.tex,,,,
,localized_build_controller,,,,,,,,,,,,,asset.r017.controller.through-ch05,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,,,,,interlanguage.asset,0.1.0,,,,,built,,292,5020f6de35f1d041bac4b615eb6effdf06ff89a3d4f41f65bfaa331d7a1c17fd,pass,Intro-Math-Programming/baseText/book/book1-through-ch05-id.tex,,,,
,localized_build_controller,,,,,,,,,,,,,asset.r017.controller.through-ch06,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,291,949dd36cef50c170342f4daf3610e79b25fcfdcb4bdc0cd9affc7fbd943ddff7,pass,Intro-Math-Programming/baseText/book/book1-through-ch06-id.tex,,,,
,localized_build_controller,,,,,,,,,,,,,asset.r017.controller.through-simplex,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,,,,,interlanguage.asset,0.1.0,,,,,verified,,580,c10157a785d79bda398d2c47520213ca430e36e2884f8c6221cb6541978c3334,pass,Intro-Math-Programming/baseText/book/book1-through-simplex-id.tex,,,,
,figure_png,,,,,,,,,,,,,asset.r017.cover.ip-region,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,22425,3997708c08b2a99aaec5790f2b18b6ea38304c06ab8b9a16bc195d2ec9a05343,,Intro-Math-Programming/baseText/optimization/figures/figures-static/IP-feasible-region.png,built,,22425,3997708c08b2a99aaec5790f2b18b6ea38304c06ab8b9a16bc195d2ec9a05343,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/IP-feasible-region.png,,,,
,figure_png,,,,,,,,,,,,,asset.r017.cover.lp-region,,,,,,,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.content,,,,,,interlanguage.asset,0.1.0,19588,ccfba4960e32c1090ca6dc705e5bdc1078799482500c5011be5a4fe7c0d6ab6c,,Intro-Math-Programming/baseText/optimization/figures/figures-static/LP-feasible-region.png,built,,19588,ccfba4960e32c1090ca6dc705e5bdc1078799482500c5011be5a4fe7c0d6ab6c,pass,Intro-Math-Programming/baseText/optimization/figures/figures-static/LP-feasible-region.png,,,,
